K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,reliable_mini_batch,clusters,pos_weight,accuracy,f1,recall,precision,losses
5.0,1.0,256.0,64.0,,0.0081248515498115,removal,0.0,0.1279835924774725,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.2657039089513716,0.9438533213104898,0.8613369012293344,0.8276747503566334,0.8978561178402054,"[4.107048183679581, 3.407023712992668, 3.3859806209802628, 3.296915054321289, 3.0026293992996216, 2.838472120463848, 2.8298295438289642, 2.609508216381073, 2.4392259567976, 2.365938499569893, 2.1457021310925484, 1.9868711903691292, 1.9110079109668732, 1.7204305902123451, 1.6293266862630844, 1.4672579318284988, 1.3939820677042007, 1.2688662931323051, 1.2152557745575905, 1.1100406497716904, 1.017562922090292, 0.9459367617964745, 0.8889680840075016, 0.8510392121970654, 0.7962475549429655, 0.7420307546854019, 0.7066142037510872, 0.6731624938547611, 0.640608012676239, 0.6018447261303663, 0.5795505940914154, 0.5299270246177912, 0.513846842572093, 0.4923671633005142, 0.4531155675649643, 0.44266387447714806, 0.42485902085900307, 0.41717381589114666, 0.39968141354620457, 0.37063626013696194, 0.36534829810261726, 0.3433387503027916, 0.34131259471178055, 0.3108408562839031, 0.3078278452157974, 0.3011535834521055, 0.287363744340837, 0.2734299944713712, 0.2698643757030368, 0.2540189176797867]"
5.0,1.0,256.0,64.0,,0.007619263923922201,removal,0.0,0.1258290724327326,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.2713351502791409,0.9417493237150587,0.8566234937768658,0.8259629101283881,0.8896771171234358,"[4.129168435931206, 3.46285979449749, 3.4374616891145706, 3.362738862633705, 3.0584277510643005, 2.9176434725522995, 2.9257678538560867, 2.6941124945878983, 2.521157257258892, 2.4639108180999756, 2.264255903661251, 2.0999171659350395, 2.0286957174539566, 1.8296105116605759, 1.7582186311483383, 1.5721962749958038, 1.5120324566960335, 1.373225100338459, 1.3198828548192978, 1.2066259309649467, 1.1077942848205566, 1.032861404120922, 0.971234418451786, 0.9287565313279629, 0.8741625137627125, 0.8123993426561356, 0.7786525413393974, 0.7431837804615498, 0.6962490454316139, 0.6640283055603504, 0.6366492658853531, 0.5824460033327341, 0.5692432764917612, 0.5437256749719381, 0.4993211943656206, 0.48516934737563133, 0.4719781670719385, 0.4631741978228092, 0.44065649434924126, 0.40943221747875214, 0.40383748337626457, 0.38045045733451843, 0.37679727002978325, 0.3433077707886696, 0.33943659253418446, 0.3297128714621067, 0.3164895288646221, 0.30223447550088167, 0.29939367715269327, 0.28037771582603455]"
5.0,1.0,256.0,64.0,,0.0081126061240714,removal,0.0,0.1285794362679601,366.6,mean,GCNConv,15.0,5.0,1.0,200.0,0.23427756623082757,0.9419897805831079,0.8562688726623818,0.8202567760342369,0.8956609815235972,"[3.766108140349388, 3.1268318444490433, 3.084747552871704, 3.0084730833768845, 2.7337477803230286, 2.5904097631573677, 2.5958429276943207, 2.3826344162225723, 2.2372591495513916, 2.1687732934951782, 1.9728810414671898, 1.8217755034565926, 1.7563168033957481, 1.5802347660064697, 1.513574056327343, 1.3416535630822182, 1.2867390364408493, 1.1583124063909054, 1.1167585365474224, 1.0176551043987274, 0.932625588029623, 0.8658278398215771, 0.8151036575436592, 0.7846025489270687, 0.729799335822463, 0.6781972460448742, 0.6509960703551769, 0.6177127808332443, 0.5866719838231802, 0.5504575595259666, 0.5290517285466194, 0.48369994945824146, 0.47168525494635105, 0.44775119982659817, 0.4133699834346771, 0.40354036539793015, 0.39320072904229164, 0.38325650058686733, 0.3635040633380413, 0.3374410942196846, 0.33235860243439674, 0.31567969266325235, 0.3109711864963174, 0.28339506313204765, 0.2821656437590718, 0.27252355869859457, 0.26215161569416523, 0.24930689577013254, 0.2464317213743925, 0.231453618966043]"
5.0,1.0,256.0,64.0,,0.008698553864389,removal,0.0,0.1345567645020028,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.2558018073867744,0.9443943492636009,0.8635964804462866,0.8356633380884452,0.8934862186756002,"[3.903626501560211, 3.254894971847534, 3.2211242765188217, 3.121386840939522, 2.8256791830062866, 2.663708947598934, 2.65007247030735, 2.4187180399894714, 2.238755151629448, 2.1453088894486427, 1.9473562017083168, 1.7854969576001167, 1.7078647539019585, 1.5218899101018906, 1.4446872621774673, 1.2789904698729515, 1.2192098945379257, 1.100445568561554, 1.0489332042634487, 0.9573262073099613, 0.8726539425551891, 0.8085467331111431, 0.7599901147186756, 0.7282461598515511, 0.6834208201617002, 0.6301982291042805, 0.6013422757387161, 0.5762188751250505, 0.5429101977497339, 0.5110338386148214, 0.49011590890586376, 0.4492292106151581, 0.43709434755146503, 0.41551240161061287, 0.38393264077603817, 0.3744295910000801, 0.36204267479479313, 0.3548501022160053, 0.3366970680654049, 0.31337805464863777, 0.30931760370731354, 0.2915834030136466, 0.2887556506320834, 0.26272838562726974, 0.26113930717110634, 0.253031306900084, 0.2430145600810647, 0.23125190660357475, 0.2298215562477708, 0.2152262208983302]"
5.0,1.0,256.0,64.0,,0.0087924470967441,removal,0.0,0.1364544764904411,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.2580773592550439,0.942170123234145,0.8588535197049942,0.8350927246790298,0.8840287222390305,"[3.9653497487306595, 3.300701677799225, 3.265774577856064, 3.154991626739502, 2.855539783835411, 2.693383499979973, 2.673797518014908, 2.4480471462011337, 2.283683441579342, 2.17998805642128, 1.966862991452217, 1.7985202074050903, 1.7182729169726372, 1.5338593274354935, 1.454540342092514, 1.28646819293499, 1.2266202196478844, 1.114214301109314, 1.0539931245148182, 0.9612095169723034, 0.8764030709862709, 0.8122793734073639, 0.7664710953831673, 0.7281879037618637, 0.681460527703166, 0.6331782042980194, 0.6040485203266144, 0.5779323987662792, 0.54515091329813, 0.5112424585968256, 0.49165122769773006, 0.4494624175131321, 0.43703464046120644, 0.4180663600564003, 0.3859431277960539, 0.3765889573842287, 0.3641450759023428, 0.3561669308692217, 0.338316835463047, 0.31742784939706326, 0.3102406347170472, 0.29291476868093014, 0.28914193343371153, 0.2639664215967059, 0.26132666505873203, 0.2524671507999301, 0.2437059236690402, 0.23090937547385693, 0.23037141747772694, 0.214897976256907]"
5.0,1.0,256.0,64.0,,0.0083303343155139,removal,0.0,0.1308616265808314,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.267739474333261,0.9441538923955516,0.862586196482404,0.8319543509272467,0.8955741774704423,"[4.126778408885002, 3.4277818351984024, 3.4005794525146484, 3.3036374747753143, 3.0011595338582993, 2.8489736765623093, 2.842203304171562, 2.6176151484251022, 2.442495249211788, 2.3548264652490616, 2.1368058621883392, 1.9764611199498177, 1.89393662661314, 1.6958939507603645, 1.6126880794763565, 1.4399666413664818, 1.3779930174350739, 1.2461292371153831, 1.1871098205447197, 1.0823307670652866, 0.9896942190825939, 0.9222685359418392, 0.8692587353289127, 0.8310844413936138, 0.7760952860116959, 0.7195149548351765, 0.68637340888381, 0.6593731082975864, 0.6207627281546593, 0.5840328149497509, 0.5598290804773569, 0.5130770895630121, 0.49936467222869396, 0.47580671310424805, 0.4383850060403347, 0.4271818585693836, 0.41334673948585987, 0.4055129960179329, 0.3871146086603403, 0.3592216186225414, 0.3529153820127249, 0.33373238891363144, 0.32983879186213017, 0.30030261166393757, 0.2984541542828083, 0.29041857086122036, 0.27734002750366926, 0.26386875845491886, 0.2606483092531562, 0.24515964835882187]"
5.0,1.0,256.0,64.0,,0.0091570269464218,removal,0.0,0.1308718663094832,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.3001098073022356,0.9442140066125638,0.8629132157988246,0.8333808844507846,0.894619810293889,"[4.3227779269218445, 3.633999928832054, 3.5740526765584946, 3.459792196750641, 3.1263631731271744, 2.924293115735054, 2.896635666489601, 2.632755234837532, 2.437925674021244, 2.3225660622119904, 2.0829132571816444, 1.8982439264655113, 1.804712824523449, 1.6019036397337914, 1.5082810372114182, 1.3372161239385605, 1.2793671265244484, 1.1485268324613571, 1.0939264185726643, 0.9932487979531288, 0.9005427956581116, 0.8402771838009357, 0.7852182276546955, 0.7486836276948452, 0.701448542997241, 0.6505628079175949, 0.6188456155359745, 0.5916078947484493, 0.5546641703695059, 0.5248196553438902, 0.5050691664218903, 0.4640352223068476, 0.44839262031018734, 0.4302520528435707, 0.3950529806315899, 0.3833592161536217, 0.37367687560617924, 0.364621564745903, 0.34924038499593735, 0.32532165851444006, 0.3182165417820215, 0.29950415529310703, 0.2975625516846776, 0.2705704951658845, 0.26803695131093264, 0.2593822479248047, 0.24953873921185732, 0.23768447525799274, 0.23453967086970806, 0.2216116562485695]"
5.0,1.0,256.0,64.0,,0.0093932704955882,removal,0.0,0.1337683624888456,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.2745638367017402,0.9416290952810339,0.8570920707106671,0.8308131241084166,0.8851062452939905,"[4.0827987641096115, 3.4165112376213074, 3.363740310072899, 3.24565052986145, 2.9205706864595413, 2.722867786884308, 2.6912618428468704, 2.4429065883159637, 2.2475948482751846, 2.1393489837646484, 1.9189627468585968, 1.7450951412320137, 1.655258722603321, 1.4587341621518135, 1.3791245594620705, 1.2196634411811829, 1.163067765533924, 1.040938701480627, 0.9896983802318573, 0.9019484370946884, 0.8162962757050991, 0.7592236287891865, 0.7126648686826229, 0.6828353889286518, 0.6366652864962816, 0.5889091864228249, 0.5640983618795872, 0.5373780895024538, 0.5036416612565517, 0.47559151984751225, 0.4568430706858635, 0.4194964673370123, 0.40665806271135807, 0.3889503423124552, 0.35891556553542614, 0.34685236401855946, 0.33858281560242176, 0.3320756331086159, 0.31575590930879116, 0.29416858311742544, 0.28926370292901993, 0.271218067035079, 0.2699303552508354, 0.24513211753219366, 0.24500467721372843, 0.23560666665434837, 0.2265209136530757, 0.21574544627219439, 0.21387289185076952, 0.2002414744347334]"
5.0,1.0,256.0,64.0,,0.0091927752525793,removal,0.0,0.1286582022587064,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.2901356512837718,0.9432521791403665,0.8596998253461289,0.8251069900142654,0.8973235863492135,"[4.225818395614624, 3.54169100522995, 3.489763021469116, 3.374099537730217, 3.0515207797288895, 2.855876214802265, 2.819732442498207, 2.5566395074129105, 2.3762715235352516, 2.2532862052321434, 2.02592246979475, 1.8412550017237663, 1.7549647465348244, 1.5580887869000435, 1.4632807224988937, 1.2991117984056473, 1.23939660936594, 1.1138269416987896, 1.0595887713134289, 0.9630836360156536, 0.8727441728115082, 0.8151435889303684, 0.7623486146330833, 0.7266273908317089, 0.6808994468301535, 0.6310544721782207, 0.6022098921239376, 0.5752124860882759, 0.5396716203540564, 0.5089701544493437, 0.4905749410390854, 0.44896397180855274, 0.43658401630818844, 0.41714030876755714, 0.38309514708817005, 0.37162531167268753, 0.36196503043174744, 0.3539171405136585, 0.3384050503373146, 0.31502136308699846, 0.308379708789289, 0.29059125017374754, 0.2884620614349842, 0.2625034423545003, 0.26014757342636585, 0.2516377801075578, 0.2416298482567072, 0.23098023608326912, 0.22778257355093956, 0.2150614345446229]"
5.0,1.0,256.0,64.0,,0.0082826952240711,removal,0.0,0.1348503159384379,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.2722999473967361,0.9406672678088368,0.8538281819669935,0.8225392296718974,0.8876169478527608,"[4.136193782091141, 3.4297015964984894, 3.4107691943645477, 3.316458582878113, 3.013590633869171, 2.860664628446102, 2.854115054011345, 2.623413398861885, 2.4519206061959267, 2.361941672861576, 2.1500905230641365, 1.9809049367904663, 1.90748929977417, 1.7059617340564728, 1.628315381705761, 1.451349951326847, 1.3846257701516151, 1.2601578757166862, 1.1998710595071316, 1.0954864621162415, 0.994964674115181, 0.9279966093599796, 0.8723034486174583, 0.8367553800344467, 0.7835695929825306, 0.7273702509701252, 0.6934363692998886, 0.6646997034549713, 0.6265336368232965, 0.5870199222117662, 0.5676810555160046, 0.5185824334621429, 0.5037289932370186, 0.48177164047956467, 0.4433352146297693, 0.43149644136428833, 0.4187262784689665, 0.4094919189810753, 0.3900590352714062, 0.3629737962037325, 0.35738921351730824, 0.33674710988998413, 0.3337989319115877, 0.30379342939704657, 0.3009147010743618, 0.2919708639383316, 0.2799571203067899, 0.2664526216685772, 0.2636646628379822, 0.24765788298100233]"
5.0,1.0,256.0,64.0,,0.0088030351306049,removal,0.0,0.1380040096163948,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.3225895357837407,0.9421701232341448,0.8575959583472164,0.8265335235378032,0.8910931755834268,"[4.563652083277702, 3.824832037091255, 3.7905436754226685, 3.6889506578445435, 3.3281105309724808, 3.1232410669326782, 3.117595359683037, 2.8450591415166855, 2.624339185655117, 2.5351268649101257, 2.278276577591896, 2.080478310585022, 1.994923934340477, 1.773050107061863, 1.6756648793816566, 1.4963819831609726, 1.431282564997673, 1.2810484394431114, 1.2249222733080387, 1.1153315789997578, 1.0103207752108574, 0.9427232667803764, 0.8852236159145832, 0.8429695889353752, 0.7906502839177847, 0.7351566292345524, 0.7010473906993866, 0.6695153787732124, 0.6278140172362328, 0.5945891793817282, 0.5721507370471954, 0.5242266021668911, 0.5094355437904596, 0.4877115059643984, 0.44667408242821693, 0.43238873966038227, 0.42159635201096535, 0.4137280210852623, 0.39528124034404755, 0.3669346598908305, 0.3612913880497217, 0.3398509733378887, 0.33728753216564655, 0.3065012590959668, 0.3036490846425295, 0.29305612202733755, 0.28199353627860546, 0.26939484383910894, 0.26470628567039967, 0.2505507068708539]"
5.0,1.0,256.0,64.0,,0.0079097130604784,removal,0.0,0.1309123644989645,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.2567202318775601,0.941809437932071,0.8565842732299227,0.8248216833095577,0.890908742340477,"[3.9755374044179916, 3.332677736878395, 3.295942947268486, 3.2092029601335526, 2.91242316365242, 2.7686813324689865, 2.7773424237966537, 2.558195024728775, 2.3880377262830734, 2.333108328282833, 2.1249697357416153, 1.9609489738941193, 1.8883135467767715, 1.7005127742886543, 1.6229067593812943, 1.4518418237566948, 1.396519735455513, 1.261975608766079, 1.2058762274682522, 1.1008464060723782, 1.0113096497952938, 0.9424588829278946, 0.8911131471395493, 0.8479254171252251, 0.7931043766438961, 0.7386437319219112, 0.7096078731119633, 0.6759624779224396, 0.6382352411746979, 0.6011541858315468, 0.5760370716452599, 0.5288310330361128, 0.5160869937390089, 0.4911522474139929, 0.4528997503221035, 0.441696735098958, 0.42829797975718975, 0.4200319964438677, 0.3997141197323799, 0.372643182054162, 0.36451432295143604, 0.345505453646183, 0.34126635640859604, 0.311382781714201, 0.3080001287162304, 0.2973171966150403, 0.28653273824602365, 0.2731703808531165, 0.27155795507133007, 0.2549355858936906]"
5.0,1.0,256.0,64.0,,0.0095787951485784,removal,0.0,0.1237815559687904,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.23885512649290747,0.9433724075743914,0.8600319283046686,0.8256776034236806,0.8974544558610642,"[3.733838453888893, 3.0997299253940582, 3.048541694879532, 2.9444310516119003, 2.6548828035593033, 2.4672313407063484, 2.4244933053851128, 2.196124702692032, 2.019196830689907, 1.9178540632128716, 1.7116626799106598, 1.5579131171107292, 1.4723314046859741, 1.3070727959275246, 1.2290438935160637, 1.0815261043608189, 1.0229989811778069, 0.9231799505650997, 0.875753927975893, 0.79673196002841, 0.7250131964683533, 0.6750467196106911, 0.628466285765171, 0.6034920029342175, 0.5636623948812485, 0.5180921107530594, 0.49660297110676765, 0.47288602963089943, 0.44579453580081463, 0.41896366886794567, 0.4050233904272318, 0.368282662704587, 0.3602306842803955, 0.3428673781454563, 0.3152075717225671, 0.3068792447447777, 0.2968844445422292, 0.2929367730394006, 0.2774627497419715, 0.25719644967466593, 0.25316870491951704, 0.23943193722516298, 0.2370224753394723, 0.21608328819274902, 0.21489091496914625, 0.20711527206003666, 0.19956830702722073, 0.19034884590655565, 0.18902229517698288, 0.17688806913793087]"
5.0,1.0,256.0,64.0,,0.0082400953347964,removal,0.0,0.1331106656605513,366.6,sum,GCNConv,15.0,8.0,1.0,200.0,0.44780558950144556,0.9417493237150587,0.8570509067289986,0.8288159771754635,0.8872878655662388,"[5.77679517865181, 4.8905069231987, 4.884436443448067, 4.764510557055473, 4.312388151884079, 4.079901695251465, 4.090881556272507, 3.7479821890592575, 3.4866224080324173, 3.3788772970438004, 3.0739831775426865, 2.8206588327884674, 2.722741201519966, 2.4209040999412537, 2.3029560297727585, 2.0694571137428284, 1.987214833498001, 1.7798410579562187, 1.7172023952007294, 1.5571653917431831, 1.412784568965435, 1.3260393664240837, 1.2458383440971375, 1.1788144744932652, 1.114404659718275, 1.039278071373701, 0.9876696653664112, 0.9465729109942913, 0.879186075180769, 0.8430038131773472, 0.8082546405494213, 0.7424137368798256, 0.7219987660646439, 0.6926235221326351, 0.6331210006028414, 0.6115645132958889, 0.5974327586591244, 0.5816759895533323, 0.5632632188498974, 0.5186999682337046, 0.5143937785178423, 0.4801431018859148, 0.4799195695668459, 0.4353669583797455, 0.42829131335020065, 0.41744877956807613, 0.3972634021192789, 0.3816495146602392, 0.3741993773728609, 0.35418180376291275]"
5.0,1.0,256.0,64.0,,0.0086158530719125,removal,0.0,0.1271713871226183,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.2813277102055987,0.9427111511872557,0.8586280273991409,0.8256776034236804,0.8943223188989593,"[4.167169243097305, 3.4709966629743576, 3.4429769068956375, 3.335786134004593, 3.030778005719185, 2.850359708070755, 2.8520067930221558, 2.595940485596657, 2.408417262136936, 2.324550583958626, 2.105401687324047, 1.932121679186821, 1.8481515496969223, 1.6463254988193512, 1.5638163313269615, 1.3866825997829437, 1.3276816457509995, 1.1943710893392563, 1.1422600373625755, 1.0391342975199223, 0.9473843276500702, 0.8866655305027962, 0.8313056863844395, 0.7918212562799454, 0.7439406756311655, 0.6884238868951797, 0.6578313037753105, 0.6266970559954643, 0.5877613015472889, 0.5555909760296345, 0.5346650965511799, 0.49056748673319817, 0.47779679112136364, 0.45502857118844986, 0.41836700588464737, 0.4060477800667286, 0.39360930770635605, 0.3876963146030903, 0.36912211403250694, 0.34191339276731014, 0.3369740769267082, 0.3175989333540201, 0.31471775006502867, 0.28665613010525703, 0.2843823153525591, 0.2747241845354438, 0.2638146374374628, 0.2521623531356454, 0.24854690581560135, 0.23485901299864054]"
5.0,1.0,256.0,64.0,,0.0077142929225674,removal,0.0,0.1032053666578558,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.4019139027677,0.9401863540727383,0.849268620741233,0.7997146932952924,0.905393366298816,"[5.410688623785973, 4.561974495649338, 4.549759864807129, 4.440300539135933, 4.050558894872665, 3.843148037791252, 3.873788893222809, 3.5671603083610535, 3.326394699513912, 3.2608138024806976, 2.979278489947319, 2.7528745532035828, 2.6607798784971237, 2.382417008280754, 2.2802366986870766, 2.0566725358366966, 1.9826121255755424, 1.7866228073835373, 1.726033441722393, 1.5740152820944786, 1.4366769716143608, 1.348624274134636, 1.2666844576597214, 1.203957300633192, 1.1328071504831314, 1.0594089552760124, 1.0107793137431145, 0.9650770612061024, 0.8959375880658627, 0.8602898232638836, 0.8263364657759666, 0.7613524869084358, 0.7401677668094635, 0.7117476761341095, 0.6486119981855154, 0.6269193068146706, 0.6136653199791908, 0.6022136807441711, 0.5778033621609211, 0.5343765188008547, 0.5266690608114004, 0.4944606013596058, 0.49236292392015457, 0.44706212170422077, 0.4405429922044277, 0.4284818060696125, 0.40913613326847553, 0.3926432505249977, 0.3849837351590395, 0.36560091748833656]"
