K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,reliable_mini_batch,clusters,pos_weight,accuracy,f1,recall,precision,losses,f1_std
9.0,1.0,256.0,256.0,,0.0069732348567484006,removal,0.0,0.194103589247743,366.6,mean,GATConv,10.0,4.0,1.0,200.0,0.3382911244826625,0.9396602658788773,0.8973270484310205,0.8728606356968216,0.9232067071860941,"[15.119002133607864, 15.290833115577698, 14.19421261548996, 12.59592741727829, 11.918850779533386, 11.076271086931229, 10.463009685277939, 9.539748281240463, 8.978403985500336, 8.533185064792633, 8.18046224117279, 7.116634219884872, 6.801839753985405, 6.377995878458023, 5.978732138872147, 5.564173206686974, 4.940697588026524, 4.871952295303345, 4.463498264551163, 4.386373110115528, 3.9471774995326996, 3.6846248358488083, 3.462570533156395, 3.254668176174164, 3.1013731360435486, 2.889358475804329, 2.7329776138067245, 2.5870838463306427, 2.5041914582252502, 2.3650690764188766, 2.2293726801872253, 2.0998389162123203, 2.0039010271430016, 1.8567147366702557, 1.8280465304851532, 1.7666255086660385, 1.618953675031662, 1.5684845186769962, 1.5367293953895569, 1.4298325553536415, 1.3698433823883533, 1.3586280792951584, 1.2854817733168602, 1.2149505950510502, 1.1756019592285156, 1.1299518570303917, 1.0836358815431595, 1.0495621860027313, 0.9942183047533035, 0.9624465089291334]",0.009721307000934114
7.0,2.0,256.0,256.0,,0.0052659741433588,removal,0.0,0.2510623937777537,366.6,mean,GCNConv,15.0,13.0,1.0,100.0,,0.9372230428360414,0.8971230560409573,0.9061124694376529,0.8883170383529126,"[7.453811407089233, 8.349156379699707, 7.931875944137573, 7.745939791202545, 7.811167001724243, 7.410240590572357, 7.365378260612488, 7.060932457447052, 7.059908926486969, 7.194288015365601, 7.400964140892029, 7.2265772223472595, 6.960587739944458, 6.754234731197357, 6.613402605056763, 6.589259564876556, 6.233974933624268, 6.305756688117981, 6.201071739196777, 5.915237545967102, 5.870564579963684, 5.849691271781921, 5.711883246898651, 5.720529496669769, 5.601790130138397, 5.407973527908325, 5.459362506866455, 5.054984509944916, 5.231373131275177, 5.188464999198914, 4.82185024023056, 4.616994500160217, 4.548523426055908, 4.697430670261383, 4.400831818580627, 4.309196472167969, 4.274049937725067, 4.178528875112534, 4.230266213417053, 4.141489386558533, 3.984402120113373, 3.8481643199920654, 3.6993171870708466, 3.607813447713852, 3.607388585805893, 3.5807405710220337, 3.4540070593357086, 3.3791518211364746, 3.4064826667308807, 3.157676488161087]",0.0033611044429581673
7.0,2.0,256.0,64.0,,0.0025454409296826,removal,0.0,0.2300347811907321,366.6,mean,GCNConv,5.0,5.0,1.0,100.0,,0.9378138847858197,0.8958477047200987,0.8853300733496333,0.9066226428984032,"[24.713772535324097, 23.438131868839264, 22.564307808876038, 22.35471737384796, 24.6185519695282, 20.798550844192505, 23.519695580005646, 20.28722631931305, 19.718777537345886, 19.904607325792313, 19.48450756072998, 20.20601797103882, 18.987836360931396, 19.951255559921265, 18.95794016122818, 18.205584228038788, 17.361162066459656, 17.032950341701508, 17.87477159500122, 16.58529657125473, 16.28116348385811, 16.94805097579956, 15.775338739156723, 15.198044776916504, 13.892782658338547, 14.56978264451027, 14.542903184890747, 12.403215989470482, 12.963534712791443, 12.306362938135862, 13.277589172124863, 11.936875216662884, 11.825284600257874, 11.388638317584991, 11.497046113014221, 11.159823268651962, 10.908310383558273, 9.840093344449997, 10.149281740188599, 9.878126665949821, 9.932548806071281, 8.793803602457047, 8.820913895964622, 8.470660239458084, 7.854260079562664, 8.195588737726212, 7.398664887994528, 7.765804216265678, 7.821758806705475, 7.4218809902668]",0.0037279990023569363
9.0,2.0,64.0,256.0,,0.006964345324514799,removal,0.0,0.3366869991431423,366.6,mean,GATConv,10.0,10.0,1.0,200.0,0.5060821674436949,0.9343426883308714,0.8957114041883593,0.9330073349633252,0.8613585292098632,"[15.587075233459473, 16.428394943475723, 14.007827907800674, 13.463784784078598, 12.724785298109055, 12.34735706448555, 10.98144543170929, 10.700557172298431, 10.179189056158066, 9.381270289421082, 8.598934888839722, 8.184092342853546, 7.772978857159615, 7.086510702967644, 6.778009548783302, 6.222577407956123, 5.777860000729561, 5.463368430733681, 5.01431031525135, 4.611741095781326, 4.265172526240349, 4.111649416387081, 3.7245871126651764, 3.5144732743501663, 3.3019732981920242, 3.2545954510569572, 2.9556926637887955, 2.796353340148926, 2.592882364988327, 2.4331008195877075, 2.2764099687337875, 2.148279294371605, 2.07819002866745, 2.0040392503142357, 1.8985161110758781, 1.7740642800927162, 1.7386996746063232, 1.602292511612177, 1.5474422313272953, 1.5258845537900925, 1.4687536619603634, 1.3854552023112774, 1.2933182939887047, 1.2504698485136032, 1.223145879805088, 1.1755219176411629, 1.1492787562310696, 1.0689507722854614, 1.0488650761544704, 1.0107723139226437]",0.007211451813810788
7.0,2.0,256.0,128.0,,0.0069827522120304,removal,0.0,0.2546646035097972,366.6,mean,GATConv,15.0,3.0,1.0,400.0,,0.9362629246676514,0.8957112610812945,0.9061124694376528,0.8855796342562104,"[38.17001914978027, 35.705063700675964, 32.408213913440704, 28.693465650081635, 27.125198185443878, 24.182810813188553, 22.52053913474083, 19.999470710754395, 18.147394061088562, 16.11233976483345, 14.890075832605362, 13.420042365789413, 12.390831857919693, 10.967425376176834, 9.81313967704773, 9.16617876291275, 8.275788590312004, 7.684453092515469, 6.965198174118996, 6.512156307697296, 6.0452728271484375, 5.468108311295509, 5.051389276981354, 4.6022759526968, 4.46048117429018, 4.17842860519886, 3.889562949538231, 3.809971585869789, 3.529547430574894, 3.291242778301239, 3.0324120558798313, 2.9849709756672382, 2.8667437732219696, 2.669390022754669, 2.5323236770927906, 2.370618525892496, 2.2891804203391075, 2.210424169898033, 2.043995037674904, 1.9903365820646286, 1.8875454403460026, 1.7778438311070204, 1.761176723986864, 1.6841182298958302, 1.5820811204612255, 1.529627289623022, 1.488151602447033, 1.4307118281722069, 1.3802362158894539, 1.3227839730679989]",0.008383518225637394
8.0,2.0,128.0,256.0,,0.0041943473673213,removal,0.0,0.261837868018466,366.6,mean,GCNConv,10.0,4.0,1.0,100.0,0.3919529957381719,0.9368537666174298,0.8954651129717759,0.8951100244498778,0.8958526348532448,"[5.13654288649559, 5.329424232244492, 5.404575765132904, 5.030239075422287, 5.100173860788345, 4.866396367549896, 4.679493397474289, 4.846255660057068, 4.6782206594944, 4.742833495140076, 4.629171133041382, 4.497576296329498, 4.404475778341293, 4.556246429681778, 4.310653477907181, 4.313818842172623, 4.216280251741409, 3.925697147846222, 3.995692029595375, 3.9510772824287415, 3.8841015696525574, 3.7395270466804504, 3.644491285085678, 3.6051424145698547, 3.5908781588077545, 3.5008755922317505, 3.2984051555395126, 3.231218546628952, 3.2655605375766754, 3.1215670704841614, 3.2611222863197327, 3.022050067782402, 2.993016093969345, 2.8997395634651184, 2.8070741146802902, 2.7572652399539948, 2.762014761567116, 2.5825214982032776, 2.561595320701599, 2.5042733401060104, 2.4988444447517395, 2.3725264072418213, 2.3545864671468735, 2.2084063440561295, 2.2048617005348206, 2.121775671839714, 2.0875980257987976, 2.0059096664190292, 1.9999056905508041, 2.0017485916614532]",0.007613427436106231
9.0,1.0,64.0,256.0,,0.0042416879015507,removal,0.0,0.2747503496376835,366.6,mean,GCNConv,15.0,9.0,1.0,100.0,,0.9349335302806498,0.8952986800092486,0.9207823960880196,0.871228272144093,"[9.268635630607605, 8.767410635948181, 9.159440517425537, 9.1706063747406, 9.578719079494476, 8.846917390823364, 8.883025765419006, 8.567477703094482, 8.721120059490204, 8.462414860725403, 8.679116606712341, 8.236665964126587, 8.749695956707, 8.235080599784851, 7.911231577396393, 7.957803666591644, 8.136499524116516, 7.768585801124573, 7.408243536949158, 8.042655408382416, 7.648725509643555, 7.39323502779007, 7.173290133476257, 7.190288841724396, 7.139774441719055, 6.878330647945404, 6.92806351184845, 6.957940876483917, 7.024303913116455, 6.790240168571472, 6.397949934005737, 6.8125956654548645, 6.276830971240997, 6.260636866092682, 6.164899945259094, 6.01995974779129, 6.265396952629089, 6.04004442691803, 5.955754637718201, 5.808895409107208, 5.829948008060455, 5.766178011894226, 5.809253036975861, 5.336452066898346, 5.515316486358643, 5.241545796394348, 5.257607579231262, 5.019249439239502, 5.041284263134003, 4.930540859699249]",0.0039025164922492713
8.0,2.0,256.0,256.0,,0.0096676176162497,removal,0.0,0.184409015531361,366.6,mean,GATConv,15.0,10.0,1.0,300.0,,0.9384047267355984,0.8950983655657396,0.8706601466992666,0.9212106554169839,"[26.767825543880463, 25.555638194084167, 23.418687641620636, 21.511442631483078, 19.425093173980713, 17.865614116191864, 15.986630737781525, 15.00007364153862, 13.251975923776627, 11.891269087791443, 10.934673964977264, 9.796502977609634, 9.193066418170929, 8.010766744613647, 7.23388996720314, 6.615267589688301, 5.923364952206612, 5.502069100737572, 5.081458240747452, 4.51445697247982, 4.129439681768417, 3.883770629763603, 3.6319103986024857, 3.366964668035507, 3.026207722723484, 2.9542887583374977, 2.761946201324463, 2.526701793074608, 2.386544518172741, 2.2365058287978172, 2.1585278660058975, 2.0240378975868225, 1.9228981956839561, 1.810679204761982, 1.7293239161372185, 1.7093911617994308, 1.5987026058137417, 1.4978770092129707, 1.432634063065052, 1.3837996944785118, 1.3138488084077835, 1.259027373045683, 1.1885227113962173, 1.1453001275658607, 1.1175142154097557, 1.071571372449398, 1.075590267777443, 1.0407367795705795, 0.9869248978793621, 0.9288875330239534]",0.008862987743266399
10.0,2.0,128.0,128.0,,0.0043709870668029,removal,0.0,0.20449058402228676,366.6,mean,GCNConv,15.0,8.0,1.0,100.0,,0.9365583456425407,0.8931087299260593,0.8775061124694377,0.9092871824007129,"[8.902013897895813, 9.634272813796997, 9.80273175239563, 9.562471747398376, 9.491365194320679, 8.838551580905914, 8.14491057395935, 8.333675861358643, 9.19801777601242, 8.972843289375305, 8.961609959602356, 8.485743403434753, 8.402711689472198, 8.481077015399933, 9.112227737903595, 7.675774276256561, 8.847270727157593, 7.744952142238617, 7.924837291240692, 7.702450752258301, 7.6616740226745605, 7.7146995067596436, 7.841710209846497, 7.501211702823639, 7.590207993984222, 7.410645246505737, 7.286030113697052, 7.351716995239258, 7.173893511295319, 7.265543222427368, 6.869232177734375, 6.9865527749061584, 6.973000228404999, 6.716339349746704, 6.67532742023468, 6.5284364223480225, 6.325257420539856, 6.299798786640167, 6.498225152492523, 6.32255756855011, 6.077020108699799, 5.979625225067139, 5.973665535449982, 5.661050975322723, 5.592263221740723, 5.662981569766998, 5.418032169342041, 5.284463167190552, 5.393108248710632, 5.274620592594147]",0.007465439132017763
9.0,2.0,128.0,128.0,,0.0073571941976173,removal,0.0,0.2038964776748787,366.6,sum,GCNConv,15.0,7.0,1.0,100.0,,0.937149187592319,0.8926442924578277,0.8650366748166259,0.9222442712804597,"[8.460043251514435, 9.099138140678406, 9.145048260688782, 8.867797076702118, 8.734728813171387, 8.098620295524597, 7.520488381385803, 7.5527302622795105, 8.184658885002136, 7.907142877578735, 7.810398697853088, 7.311250329017639, 7.235783100128174, 7.2472405433654785, 7.563953340053558, 6.497179329395294, 7.323240518569946, 6.397288262844086, 6.408554315567017, 6.154902219772339, 6.054788529872894, 5.991847813129425, 5.943202435970306, 5.7191954255104065, 5.605868637561798, 5.473161101341248, 5.274026095867157, 5.31013947725296, 5.035027265548706, 4.985554575920105, 4.656355023384094, 4.651117205619812, 4.483827352523804, 4.358036547899246, 4.238681375980377, 4.064275503158569, 3.84289288520813, 3.768825024366379, 3.783110022544861, 3.6449476778507233, 3.4264652132987976, 3.331838011741638, 3.2289733290672302, 3.0451671481132507, 2.956798404455185, 2.949060082435608, 2.7963913083076477, 2.645851820707321, 2.6964111328125, 2.5982470512390137]",0.0005643113134757223
8.0,2.0,128.0,128.0,,0.0066701093112569,removal,0.0,0.20729104630942569,366.6,mean,GCNConv,15.0,8.0,1.0,100.0,,0.9367799113737074,0.8926078568120804,0.8704156479217604,0.9160638682405837,"[8.006967425346375, 8.50956380367279, 8.550204396247864, 8.365297257900238, 8.219526290893555, 7.716470777988434, 7.20641815662384, 7.2176156640052795, 7.768185257911682, 7.546774625778198, 7.438076138496399, 6.979873239994049, 6.889408349990845, 6.94307154417038, 7.239293456077576, 6.256709635257721, 7.0286460518836975, 6.179216384887695, 6.165102481842041, 5.9486114382743835, 5.863044381141663, 5.816008985042572, 5.7727004289627075, 5.5668293833732605, 5.461633384227753, 5.3551477789878845, 5.171410799026489, 5.193414688110352, 4.934333086013794, 4.921718895435333, 4.598880171775818, 4.59039044380188, 4.456495523452759, 4.317512601613998, 4.210786670446396, 4.04531854391098, 3.8534657061100006, 3.7874676883220673, 3.8135533332824707, 3.6803192794322968, 3.4726699888706207, 3.3759343028068542, 3.283283919095993, 3.106182426214218, 3.019360989332199, 3.014637738466263, 2.8644814491271973, 2.7024439871311188, 2.778677850961685, 2.682132989168167]",0.011013410663623635
6.0,2.0,128.0,128.0,,0.006310080539339599,removal,0.0,0.24697292488014186,366.6,mean,GCNConv,15.0,10.0,1.0,100.0,,0.9345642540620384,0.8924330649041339,0.8985330073349633,0.8864256056574537,"[6.991594433784485, 7.345762729644775, 7.361822843551636, 7.17436957359314, 7.093523681163788, 6.696922838687897, 6.349366188049316, 6.275117456912994, 6.652359902858734, 6.491788804531097, 6.360585927963257, 5.95596170425415, 5.923949718475342, 5.982919692993164, 6.133218586444855, 5.425203621387482, 5.97980809211731, 5.282766103744507, 5.255553781986237, 5.011249005794525, 4.944310307502747, 4.911147177219391, 4.849765598773956, 4.663309991359711, 4.550676584243774, 4.484027594327927, 4.30362606048584, 4.334647536277771, 4.130333721637726, 4.0766143798828125, 3.8118678629398346, 3.817798763513565, 3.6617714762687683, 3.565836191177368, 3.4912536442279816, 3.3326894640922546, 3.17559877038002, 3.1349253952503204, 3.1544285714626312, 3.0479350984096527, 2.8754071593284607, 2.8068278431892395, 2.7185185849666595, 2.5818739235401154, 2.51716947555542, 2.5128716826438904, 2.398242712020874, 2.2647916227579117, 2.31894713640213, 2.2463065087795258]",0.00476581322342698
11.0,2.0,128.0,128.0,,0.0038456293943253,removal,0.0,0.2063481308929974,366.6,mean,GCNConv,15.0,9.0,1.0,100.0,,0.9367799113737074,0.8924291354919063,0.8689486552567237,0.9174143768953099,"[9.24109035730362, 10.126351594924927, 10.303595066070557, 10.06480848789215, 10.07791268825531, 9.350198090076447, 8.45231717824936, 8.801080584526062, 9.823470115661621, 9.487483263015747, 9.521524667739868, 9.05991792678833, 8.92408949136734, 8.994028627872467, 9.774898707866669, 8.15288770198822, 9.480335474014282, 8.270250856876373, 8.42835545539856, 8.271763026714325, 8.248788833618164, 8.368935227394104, 8.577392578125, 8.135287761688232, 8.246146202087402, 8.0650794506073, 7.991198480129242, 7.984299659729004, 7.885765194892883, 8.025499045848846, 7.618998289108276, 7.726188004016876, 7.760528385639191, 7.4425206780433655, 7.401030480861664, 7.308814585208893, 7.1142852902412415, 7.05410236120224, 7.373350441455841, 7.178911805152893, 6.923924386501312, 6.765031337738037, 6.889980733394623, 6.484176337718964, 6.436018109321594, 6.562205374240875, 6.274327993392944, 6.150688946247101, 6.333211600780487, 6.202974557876587]",0.009733274932498152
11.0,2.0,128.0,128.0,,0.0047761751534787,removal,0.0,0.2261337949718294,366.6,mean,GCNConv,5.0,15.0,1.0,100.0,,0.9353766617429837,0.8921742772889895,0.8850855745721271,0.8994080143247698,"[29.42820978164673, 29.21396678686142, 29.356661438941956, 26.21398624777794, 25.485447973012924, 24.661846920847893, 22.115566939115524, 23.830909252166748, 24.05479371547699, 24.330620050430298, 23.53813260793686, 22.245112121105194, 21.219339668750763, 19.325122892856598, 18.54292620718479, 17.849499613046646, 18.187474370002747, 17.061248142272234, 15.462095704860985, 15.390767246484756, 14.831531941890717, 14.51042127609253, 13.937122732400894, 13.178247153759003, 13.235517710447311, 11.573983401060104, 11.115886092185974, 11.354982167482376, 10.744639188051224, 9.8334389179945, 8.826909601688385, 8.61952394247055, 8.665068656206131, 7.932501748204231, 7.615144222974777, 7.3442061096429825, 7.170680373907089, 6.58611461892724, 5.991071264259517, 5.914304286241531, 5.631052196025848, 5.331942163407803, 4.959831938147545, 5.036212906241417, 4.7023724764585495, 4.614658072590828, 4.462259754538536, 4.249771282076836, 4.085426554083824, 3.9517231583595276]",0.0005744321613551589
9.0,2.0,128.0,128.0,,0.0051512540316816,removal,0.0,0.2287796681315477,366.6,mean,GCNConv,5.0,4.0,1.0,100.0,,0.9344165435745937,0.8921102775471883,0.8975550122249387,0.8867790817609386,"[26.762987792491913, 26.4000683426857, 26.117735147476196, 23.836699068546295, 22.913742244243622, 21.98602868616581, 19.893321096897125, 21.23835986852646, 21.057123064994812, 20.933039844036102, 19.977727353572845, 18.81490170955658, 17.823944449424744, 16.133091583848, 15.169942542910576, 14.620920807123184, 14.588702142238617, 13.58644453715533, 12.143951511243358, 11.937556356191635, 11.261372447013855, 10.92720714211464, 10.292522251605988, 9.704352170228958, 9.64984878897667, 8.422889679670334, 8.03232416510582, 8.102062314748764, 7.631866946816444, 6.97379545122385, 6.242078959941864, 6.0737137496471405, 6.080827638506889, 5.5853720754384995, 5.370589256286621, 5.148379057645798, 5.016074940562248, 4.6302396529354155, 4.2288765432313085, 4.162294395267963, 3.969989538192749, 3.7635562047362328, 3.50987259298563, 3.5535214617848396, 3.3402973152697086, 3.268809124827385, 3.1724428683519363, 3.000839337706566, 2.9032352343201637, 2.833850510418415]",0.0026694431859817396
6.0,2.0,128.0,128.0,,0.0059128968083135,removal,0.0,0.1625326613097799,366.6,mean,GATConv,15.0,4.0,1.0,300.0,,0.9381093057607091,0.8918614616769706,0.8449877750611247,0.9442513942746761,"[23.096531689167023, 22.04267930984497, 21.066433012485504, 19.949701607227325, 19.38063770532608, 17.705362737178802, 17.870132267475128, 15.97921907901764, 15.053224623203278, 14.187512874603271, 12.734573036432266, 12.435431569814682, 11.349239498376846, 11.170658767223358, 9.84246301651001, 9.298240095376968, 8.658614784479141, 8.06291601061821, 7.440969347953796, 7.025297373533249, 6.697875365614891, 6.293120577931404, 5.828898593783379, 5.343086093664169, 5.11076283454895, 4.770667120814323, 4.562142267823219, 4.320081487298012, 4.0410860776901245, 3.8469145745038986, 3.668133743107319, 3.582024283707142, 3.4017544984817505, 3.2368038818240166, 3.0647361651062965, 2.864987373352051, 2.800774522125721, 2.6809644401073456, 2.466595619916916, 2.412482872605324, 2.3673787638545036, 2.2471820935606956, 2.119356893002987, 2.1028549671173096, 2.0765023306012154, 1.952061727643013, 1.8626221716403961, 1.7923336662352085, 1.7624635845422745, 1.649249017238617]",0.005037544196837226
