K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,clusters,sampling,num_epochs,anomaly_detector,accuracy,f1,recall,precision,losses,f1_std,reliable_mini_batch,test_accuracy,test_f1,test_recall,test_precision
4.0,1.0,128.0,128.0,,0.0031180854807692,removal,0.0265183312159089,0.0204361026531431,654.0,mean,GCNConv,20.0,4.0,500.0,cluster,100.0,nearest_neighbors,0.9545571686281248,0.7215789473684211,0.6033003300330033,0.8975450081833061,"[30.959733456373215, 29.92771914601326, 26.946207016706467, 25.80683472752571, 24.400156497955322, 22.634711146354675, 20.612376183271408, 21.226798862218857, 18.894584015011787, 16.989244014024734, 17.11206367611885, 15.636768907308578, 14.993132531642914, 14.108734369277954, 13.052913576364517, 12.363372474908829, 12.07598066329956, 11.587023943662643, 10.787168249487877, 10.076768934726715, 9.41721211373806, 9.329310148954391, 8.772679075598717, 8.315048798918724, 7.815088644623756, 7.51669317483902, 7.067492142319679, 6.608006350696087, 6.680732354521751, 6.142258085310459, 6.011402726173401, 5.7189981341362, 5.469077229499817, 5.1922668889164925, 5.026672638952732, 4.789395280182362, 4.817056275904179, 4.5247751995921135, 4.192651718854904, 4.134624324738979, 3.975288137793541, 3.8019096925854683, 3.6483196169137955, 3.640676610171795, 3.5568467304110527, 3.3546360805630684, 3.276889428496361, 3.095433883368969, 3.0486206635832787, 2.899763572961092, 2.8896168246865273, 2.755851075053215, 2.644428603351116, 2.6008349545300007, 2.487698011100292, 2.4215703923255205, 2.3670740462839603, 2.311983086168766, 2.238667905330658, 2.254622608423233, 2.137034770101309, 2.042038567364216, 1.9633481539785862, 1.9401663020253181, 1.8604803960770369, 1.8716619946062565, 1.7698797136545181, 1.7225391864776611, 1.693978913128376, 1.6809027008712292, 1.6346729099750519, 1.5963953230530024, 1.5706692766398191, 1.538748063147068, 1.4939770437777042, 1.459614185616374, 1.4215278904885054, 1.3877641167491674, 1.3581168837845325, 1.323037527501583, 1.321198470890522, 1.2585877999663353, 1.233379304409027, 1.219773717224598, 1.1820624861866236, 1.1642352566123009, 1.1163390092551708, 1.0918736532330513, 1.0997902899980545, 1.0534184500575066, 1.0290198605507612, 1.004034647718072, 0.9859231216832995, 0.9552376009523869, 0.9607280436903238, 0.9498561304062605, 0.8965067816898227, 0.8997241389006376, 0.8977204728871584, 0.8721504863351583]",,,,,,
4.0,1.0,128.0,128.0,,0.0029949722568806,removal,0.0396656289243349,0.0168090177503559,654.0,mean,GCNConv,20.0,6.0,500.0,cluster,100.0,nearest_neighbors,0.9545142169916674,0.7213157894736842,0.603080308030803,0.8972176759410802,"[32.18315452337265, 29.97478023171425, 27.661364555358887, 26.07700341939926, 24.435871362686157, 23.865186393260956, 22.00784745812416, 21.312176823616028, 19.26213328540325, 17.38134041428566, 17.147715866565704, 16.161462768912315, 15.463486731052399, 14.46428006887436, 13.469532549381256, 12.78766193985939, 12.495010286569595, 12.020397126674652, 11.181624189019203, 10.468999907374382, 9.796237401664257, 9.725305616855621, 9.157215118408203, 8.68357752263546, 8.173518493771553, 7.874236047267914, 7.412464983761311, 6.93607497215271, 7.019785672426224, 6.460020579397678, 6.321215033531189, 6.02155613899231, 5.763797640800476, 5.474369533360004, 5.303709141910076, 5.056501969695091, 5.089777283370495, 4.782756522297859, 4.433075085282326, 4.374237015843391, 4.207519847899675, 4.025113865733147, 3.8633716255426407, 3.8569882437586784, 3.769414447247982, 3.5577033311128616, 3.4745861291885376, 3.283650740981102, 3.234557919204235, 3.077833615243435, 3.0677279233932495, 2.926610991358757, 2.809158518910408, 2.763215109705925, 2.6433212384581566, 2.573880109935999, 2.5161758363246918, 2.4581530392169952, 2.3810555189847946, 2.3986624367535114, 2.273526631295681, 2.1728790029883385, 2.089127065613866, 2.064811747521162, 1.980362132191658, 1.9928742907941341, 1.884681660681963, 1.8344333786517382, 1.8040486350655556, 1.790469665080309, 1.7413686513900757, 1.700854692608118, 1.673707116395235, 1.6398614756762981, 1.5925025679171085, 1.5558652803301811, 1.5153358168900013, 1.4795605167746544, 1.4480800293385983, 1.4108305238187313, 1.4092793352901936, 1.3421580456197262, 1.3155745957046747, 1.3012180663645267, 1.2610732149332762, 1.2421930991113186, 1.1911315526813269, 1.1652202177792788, 1.1737174205482006, 1.1242733970284462, 1.0982928797602654, 1.071680013090372, 1.0524138044565916, 1.0198530200868845, 1.0257552778348327, 1.0142702106386423, 0.9572887597605586, 0.9607869926840067, 0.9587170388549566, 0.931427014991641]",,,,,,
4.0,1.0,128.0,128.0,,0.003158514450482,removal,0.04045970905115,0.0183172879067701,654.0,mean,GCNConv,20.0,6.0,500.0,cluster,100.0,nearest_neighbors,0.9546430719010396,0.7210776545166403,0.6006600660066007,0.9018830525272548,"[33.00915107131004, 30.26893275976181, 28.060575753450394, 25.41981491446495, 24.40395087003708, 22.7492878139019, 21.65935418009758, 20.855879843235016, 18.681288078427315, 17.02601981163025, 16.596699684858322, 15.473602831363678, 14.757437318563461, 14.037516683340073, 13.51936486363411, 12.297572255134583, 12.015257775783539, 11.460121601819992, 10.661257445812225, 9.967460319399834, 9.30365589261055, 9.20834293961525, 8.649055734276772, 8.191497221589088, 7.694917321205139, 7.400934934616089, 6.960186317563057, 6.507539972662926, 6.5713978707790375, 6.042253315448761, 5.910180225968361, 5.621916130185127, 5.372963264584541, 5.100982628762722, 4.939063534140587, 4.703815087676048, 4.729541689157486, 4.4438983872532845, 4.116521090269089, 4.059808410704136, 3.9033234380185604, 3.7313394621014595, 3.5797067806124687, 3.571521207690239, 3.489540308713913, 3.2913012206554413, 3.214031882584095, 3.0361859053373337, 2.9890992864966393, 2.8433311469852924, 2.833199504762888, 2.7020122036337852, 2.5923570841550827, 2.5496711134910583, 2.4386607855558395, 2.3734850492328405, 2.3199621960520744, 2.26557507365942, 2.1937633603811264, 2.2093428932130337, 2.0939898155629635, 2.0008017234504223, 1.9235386308282614, 1.90055450797081, 1.8225044719874859, 1.8333969339728355, 1.7337229140102863, 1.6872390862554312, 1.659364689141512, 1.6461772583425045, 1.6008791886270046, 1.5632502883672714, 1.5379529278725386, 1.5070082135498524, 1.4630741588771343, 1.4291271921247244, 1.3917096145451069, 1.358803853392601, 1.3297484405338764, 1.2953074276447296, 1.2935638390481472, 1.23224863037467, 1.2073341831564903, 1.1941473670303822, 1.1572004538029432, 1.1396780349314213, 1.0927891600877047, 1.0688024424016476, 1.0765554886311293, 1.0311261303722858, 1.0071699060499668, 0.982680169865489, 0.9649529978632927, 0.9348886460065842, 0.9402371468022466, 0.9296641610562801, 0.8773361798375845, 0.8805528394877911, 0.878538204357028, 0.8534643277525902]",,,,,,
4.0,1.0,128.0,128.0,,0.0024856101956651,removal,0.0269857955610901,0.0166544097190803,654.0,mean,GCNConv,20.0,6.0,500.0,cluster,100.0,nearest_neighbors,0.9545786444463534,0.7208657780124059,0.6008800880088009,0.900725593667546,"[31.504418700933456, 31.438277274370193, 27.950815498828888, 26.971811085939407, 25.569214701652527, 24.520045906305313, 23.10964486002922, 22.871633738279343, 20.39303293824196, 19.138578355312347, 19.157000452280045, 17.699896529316902, 17.484919279813766, 16.629707098007202, 15.42795342206955, 14.743539690971375, 14.445292711257935, 13.990050852298737, 13.086770415306091, 12.34160801768303, 11.665631107985973, 11.665817707777023, 11.063895881175995, 10.536414131522179, 9.97663763165474, 9.680673941969872, 9.154258832335472, 8.61390446126461, 8.769765824079514, 8.099918320775032, 7.967610239982605, 7.609422951936722, 7.317844703793526, 6.964226968586445, 6.776287749409676, 6.482215046882629, 6.547877088189125, 6.172898888587952, 5.732828430831432, 5.667117699980736, 5.465667836368084, 5.239325985312462, 5.041112795472145, 5.040841855108738, 4.931928649544716, 4.667065419256687, 4.565959259867668, 4.32150362432003, 4.263779357075691, 4.064138054847717, 4.056395471096039, 3.8742818012833595, 3.7261692732572556, 3.6692934781312943, 3.5132176876068115, 3.424083687365055, 3.3508212938904762, 3.278525911271572, 3.17973705381155, 3.2062034234404564, 3.041685976088047, 2.910005148500204, 2.8006851114332676, 2.7694051414728165, 2.6595298424363136, 2.678298432379961, 2.5348633229732513, 2.4682263545691967, 2.429148182272911, 2.4137010276317596, 2.348802499473095, 2.2954432405531406, 2.2609824389219284, 2.2163907140493393, 2.154625218361616, 2.1056244038045406, 2.0520844385027885, 2.004897825419903, 1.962468732148409, 1.913566593080759, 1.9127169847488403, 1.8221535794436932, 1.7871851734817028, 1.768590521067381, 1.7151158340275288, 1.6900142021477222, 1.6210546419024467, 1.586864709854126, 1.5991796888411045, 1.5325549393892288, 1.4976383857429028, 1.4621351771056652, 1.4360550846904516, 1.3923304602503777, 1.4010765571147203, 1.385979250073433, 1.3086743978783488, 1.3137157894670963, 1.3115883357822895, 1.2747009880840778]",,,,,,
4.0,1.0,128.0,128.0,,0.0043163001733499,removal,0.0531363415737929,0.0185046278261202,654.0,mean,GCNConv,20.0,10.0,500.0,cluster,100.0,nearest_neighbors,0.9547289751739542,0.720794701986755,0.5986798679867987,0.9054908485856904,"[32.96057504415512, 29.72603413462639, 26.81164076924324, 24.081183582544327, 22.744836628437042, 20.967097401618958, 18.408705323934555, 17.9739328622818, 15.539924189448357, 14.0998615026474, 13.356291472911835, 12.202150702476501, 11.460998296737671, 10.626852199435234, 9.73340928554535, 9.127161055803299, 8.722873479127884, 8.242231369018555, 7.579440385103226, 7.006559610366821, 6.467261604964733, 6.324095174670219, 5.885492205619812, 5.53497838973999, 5.152655333280563, 4.9154699221253395, 4.598119728267193, 4.271141558885574, 4.285186484456062, 3.9197960644960403, 3.8136284798383713, 3.6155191212892532, 3.437828905880451, 3.255567781627178, 3.1384530514478683, 2.9789498671889305, 2.9836026281118393, 2.7945696376264095, 2.583292931318283, 2.5421882048249245, 2.4370456598699093, 2.3256693445146084, 2.225240748375654, 2.2167938351631165, 2.16321724653244, 2.0353892371058464, 1.9842332042753696, 1.8717660829424858, 1.8393229953944683, 1.7469951901584864, 1.7385982125997543, 1.6557647287845612, 1.5855851024389267, 1.5577741526067257, 1.4888480082154274, 1.4473670898005366, 1.4136987570673227, 1.3786729462444782, 1.3332597240805626, 1.3414451330900192, 1.2704597245901823, 1.212903143838048, 1.1650696005672216, 1.1502966657280922, 1.1018253229558468, 1.1075820717960596, 1.0466084387153387, 1.0180068649351597, 1.0006413962692022, 0.9917825404554605, 0.9639226999133825, 0.9405965898185968, 0.9245612602680922, 0.9053868781775236, 0.8784258402884007, 0.8578161122277379, 0.8348496705293655, 0.8146751672029495, 0.7970714848488569, 0.7758705317974091, 0.7742800749838352, 0.7373011950403452, 0.7220315728336573, 0.7138279546052217, 0.691338662058115, 0.6806719899177551, 0.6524171233177185, 0.6377237783744931, 0.6420677900314331, 0.6147715263068676, 0.6002691648900509, 0.5854449896141887, 0.5747318868525326, 0.5565558094531298, 0.5594842880964279, 0.5529640698805451, 0.5216870144940913, 0.5234623206779361, 0.5220485469326377, 0.5070195822045207]",,,,,,
5.0,1.0,128.0,128.0,,0.0032042167186103,removal,0.0072835123515033,0.0186346664196394,654.0,mean,GCNConv,20.0,8.0,500.0,cluster,100.0,nearest_neighbors,0.9539128940812645,0.7205001302422506,0.6085808580858085,0.8828598787105011,"[36.98525586724281, 32.07004255056381, 30.153103083372116, 27.36494928598404, 26.40013360977173, 24.349300920963287, 22.629879474639893, 22.008468598127365, 20.426436752080917, 19.227336645126343, 18.655176430940628, 17.455174937844276, 16.769726157188416, 15.95937168598175, 14.814560234546661, 14.10623875260353, 13.77986690402031, 13.226658463478088, 12.292883276939392, 11.449471339583397, 10.705862529575825, 10.59426337480545, 9.937154054641724, 9.383391425013542, 8.800612524151802, 8.45466548204422, 7.930783659219742, 7.402270831167698, 7.4664004147052765, 6.850223042070866, 6.681770607829094, 6.3465238362550735, 6.059931099414825, 5.738799728453159, 5.547762498259544, 5.275538586080074, 5.297184437513351, 4.968452118337154, 4.595690310001373, 4.523319281637669, 4.343048375099897, 4.147166885435581, 3.9734757617115974, 3.9601556584239006, 3.8629264906048775, 3.6400318518280983, 3.5510288551449776, 3.35107908397913, 3.2953864708542824, 3.1326191760599613, 3.117731548845768, 2.970600239932537, 2.8485291451215744, 2.7988527938723564, 2.6742540076375008, 2.6007895693182945, 2.540085408836603, 2.479433871805668, 2.399293825030327, 2.4142785891890526, 2.2867925465106964, 2.1837293691933155, 2.0982085429131985, 2.071670964360237, 1.9860127493739128, 1.996612038463354, 1.8870555646717548, 1.83542057313025, 1.8038323298096657, 1.7890303432941437, 1.739001054316759, 1.697277994826436, 1.6691249310970306, 1.6343207769095898, 1.5865267105400562, 1.5489240270107985, 1.5078111551702023, 1.471574166789651, 1.439419113099575, 1.4018209129571915, 1.3992941677570343, 1.3324064332991838, 1.3053808473050594, 1.2905087508261204, 1.250194875523448, 1.230958903208375, 1.179860545322299, 1.153819901868701, 1.1617122031748295, 1.112431950867176, 1.0863155703991652, 1.0596484495326877, 1.0401635868474841, 1.0075926929712296, 1.0130530158057809, 1.0013623256236315, 0.9449690273031592, 0.9480667617172003, 0.9456894099712372, 0.9185200352221727]",,,,,,
4.0,1.0,128.0,128.0,,0.0024244249621979,removal,0.0259945629410177,0.0176807703023952,654.0,mean,GCNConv,20.0,7.0,500.0,cluster,100.0,nearest_neighbors,0.9547719268104116,0.7202444208289054,0.5964796479647965,0.9088166275561516,"[31.629588425159454, 30.354263246059418, 28.260121285915375, 26.698031425476074, 25.824951171875, 25.027441143989563, 23.23604491353035, 23.261606365442276, 20.841835513710976, 18.96344944834709, 19.299631506204605, 17.967699602246284, 17.274472057819366, 16.566173315048218, 15.433152973651886, 14.80727607011795, 14.631389826536179, 14.18156185746193, 13.329238176345825, 12.569216325879097, 11.88241758942604, 11.91978457570076, 11.312337309122086, 10.795087099075317, 10.22822591662407, 9.938387900590897, 9.402690321207047, 8.852519825100899, 9.020608887076378, 8.342759281396866, 8.203911915421486, 7.843901231884956, 7.549188643693924, 7.18791763484478, 6.996444806456566, 6.694834157824516, 6.766582280397415, 6.381145440042019, 5.929207742214203, 5.863695383071899, 5.657767608761787, 5.425768695771694, 5.222018383443356, 5.223181448876858, 5.112486511468887, 4.838006645441055, 4.734291143715382, 4.482195161283016, 4.423198536038399, 4.218476537615061, 4.211096957325935, 4.023306153714657, 3.870205655694008, 3.8114112243056297, 3.649705581367016, 3.558886043727398, 3.482535444200039, 3.4082972779870033, 3.3059520721435547, 3.3343421444296837, 3.163685478270054, 3.0268502458930016, 2.912995047867298, 2.881388995796442, 2.7679571211338043, 2.7876190841197968, 2.638717360794544, 2.569600787013769, 2.5290257520973682, 2.5132738314568996, 2.4461580254137516, 2.390950843691826, 2.355405405163765, 2.308871265500784, 2.244721733033657, 2.1938786916434765, 2.1382206194102764, 2.0891289971768856, 2.0452034808695316, 1.9945063553750515, 1.9938582256436348, 1.8996321335434914, 1.863318894058466, 1.844058621674776, 1.7885131165385246, 1.762559287250042, 1.690776851028204, 1.655327633023262, 1.6680928319692612, 1.5986007936298847, 1.56244495511055, 1.5253715757280588, 1.4982997868210077, 1.4528011791408062, 1.462008599191904, 1.4463579766452312, 1.3658426543697715, 1.3711057230830193, 1.3689775951206684, 1.330505184829235]",,,,,,
4.0,1.0,128.0,128.0,,0.0031634968747427,removal,0.0397335715555261,0.0181991028387443,654.0,mean,GCNConv,20.0,6.0,500.0,cluster,100.0,nearest_neighbors,0.954664547719268,0.7202120609675282,0.5977997799779978,0.9056666666666666,"[32.47082322835922, 29.359770953655243, 27.24199989438057, 25.791938841342926, 24.241940081119537, 23.628893435001373, 21.350976943969727, 21.084655702114105, 18.804649889469147, 17.038176149129868, 16.759712010622025, 15.45252250134945, 14.870948851108551, 13.933276638388634, 12.906540393829346, 12.215254694223404, 11.93328845500946, 11.432068139314651, 10.637479439377785, 9.933689400553703, 9.286912620067596, 9.195336401462555, 8.63478022813797, 8.171014592051506, 7.6812527775764465, 7.384321391582489, 6.944761142134666, 6.4940430149436, 6.555733546614647, 6.028595365583897, 5.895968422293663, 5.607750222086906, 5.3629768043756485, 5.088857181370258, 4.927144400775433, 4.693429574370384, 4.718071796000004, 4.432301796972752, 4.106272093951702, 4.048453651368618, 3.8922999687492847, 3.72137338668108, 3.571311056613922, 3.562266506254673, 3.4803985580801964, 3.284031145274639, 3.2056288197636604, 3.0280239805579185, 2.9819215536117554, 2.8359185457229614, 2.825837127864361, 2.6948182359337807, 2.5854490473866463, 2.542847655713558, 2.431826449930668, 2.366791373118758, 2.313534189015627, 2.259540133178234, 2.187927935272455, 2.2031844183802605, 2.0883167050778866, 1.995290867984295, 1.9182281289249659, 1.895369853824377, 1.817461496219039, 1.8283810503780842, 1.7289664149284363, 1.6826257295906544, 1.6547035537660122, 1.641665581613779, 1.596697699278593, 1.5589627996087074, 1.53392244130373, 1.5025103315711021, 1.4589833430945873, 1.4251490477472544, 1.3878628611564636, 1.355023866519332, 1.3260545246303082, 1.291737325489521, 1.2898807972669601, 1.2286319080740213, 1.204084238037467, 1.1907513495534658, 1.1538738757371902, 1.1365276984870434, 1.0896996166557074, 1.065794175490737, 1.0734927915036678, 1.0282064285129309, 1.0043082125484943, 0.9799762908369303, 0.9622473353520036, 0.9322469346225262, 0.937583701685071, 0.9270266927778721, 0.8748926166445017, 0.8780294507741928, 0.876044750213623, 0.8510626666247845]",,,,,,
4.0,1.0,128.0,128.0,,0.0031103380799983,removal,0.0502910827222357,0.0172446942339999,654.0,mean,GCNConv,20.0,8.0,500.0,cluster,100.0,nearest_neighbors,0.9545571686281248,0.7199576495500265,0.5984598459845984,0.9033543673198272,"[31.26367297768593, 29.24207639694214, 26.674011886119843, 24.89693683385849, 23.99969345331192, 22.910678178071976, 20.99361801147461, 21.143269896507263, 18.938876941800117, 17.03880801796913, 17.04998344182968, 15.974583730101585, 15.001155436038971, 14.479401111602783, 13.228762179613113, 12.426242083311081, 12.152828633785248, 11.626604944467545, 10.807215720415115, 10.100643813610077, 9.434728659689426, 9.354695677757263, 8.800364777445793, 8.325698271393776, 7.821039915084839, 7.526272535324097, 7.072344936430454, 6.619387947022915, 6.686386540532112, 6.148678205907345, 6.017492786049843, 5.725892975926399, 5.476724594831467, 5.199116960167885, 5.034395344555378, 4.796388655900955, 4.823181018233299, 4.531872592866421, 4.197999782860279, 4.1414114236831665, 3.9810187332332134, 3.8064758852124214, 3.6535653844475746, 3.645472288131714, 3.562562480568886, 3.3610395342111588, 3.2824017331004143, 3.099850408732891, 3.052090972661972, 2.9037666842341423, 2.8939806409180164, 2.7601718232035637, 2.648444876074791, 2.6052158027887344, 2.491699807345867, 2.4250589180737734, 2.371007092297077, 2.315582998096943, 2.2426041439175606, 2.25851072371006, 2.1407453194260597, 2.045395892113447, 1.966767942532897, 1.94369051232934, 1.8635454140603542, 1.874882210046053, 1.7730354331433773, 1.725667992606759, 1.6968350261449814, 1.683808259665966, 1.637768141925335, 1.5994263514876366, 1.5733051933348179, 1.5415749326348305, 1.496959201991558, 1.462156917899847, 1.4239591974765062, 1.3902610670775175, 1.3606812953948975, 1.3254883587360382, 1.323847346007824, 1.2610897719860077, 1.235849518328905, 1.2220560368150473, 1.1843310184776783, 1.166449448093772, 1.1183854285627604, 1.0941215734928846, 1.1019604597240686, 1.0554358009248972, 1.030938994139433, 1.0058910846710205, 0.9878101795911789, 0.9570745229721069, 0.9626036426052451, 0.9518324844539165, 0.898167610168457, 0.9016033113002777, 0.8995252903550863, 0.873851053416729]",,,,,,
4.0,1.0,128.0,128.0,,0.0027793595342651,removal,0.0217711093454094,0.0194296208328646,654.0,mean,GCNConv,20.0,4.0,500.0,cluster,100.0,nearest_neighbors,0.9543853620822952,0.7189732733527389,0.5977997799779978,0.9017590441420512,"[32.56622576713562, 30.337380200624466, 27.68465381860733, 26.505905658006668, 24.69182252883911, 24.23480612039566, 21.792220771312714, 22.28712511062622, 20.1719082146883, 18.117448389530182, 18.13148805499077, 16.840102776885033, 16.202287018299103, 15.358815982937813, 14.190773099660873, 13.564815521240234, 13.296269476413727, 12.809653759002686, 11.97072122991085, 11.22998034954071, 10.559389121830463, 10.51682236790657, 9.928300946950912, 9.438245609402657, 8.902207419276237, 8.602910801768303, 8.108340084552765, 7.606685444712639, 7.713914513587952, 7.110282123088837, 6.973366841673851, 6.649027347564697, 6.372962117195129, 6.0597022622823715, 5.878534138202667, 5.6107048243284225, 5.655579671263695, 5.323501251637936, 4.936782456934452, 4.875656321644783, 4.691859740763903, 4.49316269159317, 4.316254980862141, 4.311951942741871, 4.2151759043335915, 3.9810133203864098, 3.8924973905086517, 3.680491417646408, 3.626661241054535, 3.453646454960108, 3.4443293437361717, 3.28708366304636, 3.157222241163254, 3.1071212962269783, 2.9730847403407097, 2.8960410244762897, 2.8320659697055817, 2.7682169750332832, 2.682372733950615, 2.702842064201832, 2.5632527880370617, 2.450712349265814, 2.3572258092463017, 2.330004408955574, 2.235875979065895, 2.2501844242215157, 2.128978382796049, 2.0723436884582043, 2.038766033947468, 2.0240423940122128, 1.9690357111394405, 1.923673376441002, 1.8934162817895412, 1.8554691076278687, 1.8025193065404892, 1.7611267548054457, 1.7158708609640598, 1.675737701356411, 1.6400377303361893, 1.5984359458088875, 1.5967722497880459, 1.5212025567889214, 1.4914189279079437, 1.4753825850784779, 1.4301399700343609, 1.4089117180556059, 1.3511936664581299, 1.322099519893527, 1.3319422751665115, 1.2760708183050156, 1.246763190254569, 1.2167412787675858, 1.194996876642108, 1.158191028982401, 1.1650343127548695, 1.152173275128007, 1.087702571414411, 1.0917097851634026, 1.0895215272903442, 1.0586610194295645]",,,,,,
4.0,1.0,128.0,128.0,,0.0037850389985355,removal,0.1799801217230409,0.0117675884229766,654.0,mean,GCNConv,20.0,10.0,500.0,cluster,100.0,nearest_neighbors,0.9541706039000086,0.7188405797101449,0.6002200220022003,0.8958949096880131,"[35.24502193927765, 31.20907360315323, 28.547596335411072, 25.59170752763748, 23.96061110496521, 21.885811388492584, 19.376091688871384, 18.40137207508087, 16.559688597917557, 15.074682772159576, 14.477372169494629, 13.336374908685684, 12.667514443397522, 11.89342375099659, 10.94130776822567, 10.34022831916809, 9.96538132429123, 9.488265201449394, 8.76580685377121, 8.140722960233688, 7.555189840495586, 7.425794690847397, 6.934791445732117, 6.541960999369621, 6.108574956655502, 5.846459433436394, 5.479964405298233, 5.101152628660202, 5.131851062178612, 4.702886559069157, 4.583335921168327, 4.351881071925163, 4.1451960653066635, 3.928891971707344, 3.7935893684625626, 3.6049872264266014, 3.61648952960968, 3.39058505743742, 3.13589034229517, 3.088514916598797, 2.963598493486643, 2.8296436592936516, 2.709740489721298, 2.7018516212701797, 2.6380840465426445, 2.4840989150106907, 2.423212543129921, 2.2865102142095566, 2.2484605871140957, 2.136397510766983, 2.127588104456663, 2.0268540754914284, 1.9422351904213428, 1.9089344777166843, 1.824739269912243, 1.7745655328035355, 1.7339793369174004, 1.6917429976165295, 1.63690684735775, 1.6477669440209866, 1.5606726966798306, 1.490284275263548, 1.4317265953868628, 1.4140440095216036, 1.3548410255461931, 1.362699331715703, 1.2877817619591951, 1.2527592768892646, 1.2316344138234854, 1.2213020604103804, 1.1871246080845594, 1.1587682478129864, 1.1393998488783836, 1.1158908866345882, 1.0829489529132843, 1.0576482862234116, 1.0295482203364372, 1.0047960299998522, 0.9831794779747725, 0.9572882559150457, 0.9556649792939425, 0.9099410232156515, 0.8913493882864714, 0.8813466522842646, 0.8536941576749086, 0.8406517626717687, 0.8057477902621031, 0.7878241054713726, 0.7933900319039822, 0.7596455607563257, 0.7418153220787644, 0.7235817071050406, 0.7104057464748621, 0.6880284314975142, 0.6918915715068579, 0.6838932074606419, 0.6451339931227267, 0.6474914997816086, 0.645904116332531, 0.6273130513727665]",,,,,,
